日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20210730,6699,ダイヤモンドエレクトリックホールディングス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6701,日本電気,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6702,富士通,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
20210730,6703,沖電気工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6704,岩崎通信機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6706,電気興業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6707,サンケン電気,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6715,ナカヨ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6718,アイホン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6721,ウインテスト,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6723,ルネサスエレクトロニクス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6724,セイコーエプソン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6727,ワコム,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6728,アルバック,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6730,アクセル,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6731,ピクセラ,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6734,ニューテック,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6736,サン電子,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6737,ＥＩＺＯ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6740,ジャパンディスプレイ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6741,日本信号,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6742,京三製作所,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6743,大同信号,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6744,能美防災,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6745,ホーチキ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6748,星和電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6750,エレコム,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6752,パナソニック,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
20210730,6753,シャープ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6754,アンリツ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6755,富士通ゼネラル,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6757,ＯＳＧコーポレーション,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6758,ソニーグループ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,1,TOPIX Core30
20210730,6762,ＴＤＫ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6763,帝国通信工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6768,タムラ製作所,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6769,ザインエレクトロニクス,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6770,アルプスアルパイン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6771,池上通信機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6772,東京コスモス電機,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6775,ＴＢグループ,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6776,天昇電気工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20210730,6777,ｓａｎｔｅｃ,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6778,アルチザネットワークス,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6779,日本電波工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6785,鈴木,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6786,ＲＶＨ,市場第二部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210730,6787,メイコー,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6788,日本トリム,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6789,ローランド　ディー．ジー．,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6794,フォスター電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6798,ＳＭＫ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6800,ヨコオ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6803,ティアック,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6804,ホシデン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6806,ヒロセ電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6807,日本航空電子工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6809,ＴＯＡ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6810,マクセルホールディングス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6814,古野電気,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6815,ユニデンホールディングス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6817,スミダコーポレーション,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6819,伊豆シャボテンリゾート,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20210730,6820,アイコム,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6822,大井電気,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6823,リオン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6824,新コスモス電機,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6826,本多通信工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6832,アオイ電子,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6834,精工技研,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6835,アライドテレシスホールディングス,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6836,ぷらっとホーム,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6837,京写,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6838,多摩川ホールディングス,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6839,船井電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6840,ＡＫＩＢＡホールディングス,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6841,横河電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6844,新電元工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6845,アズビル,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6848,東亜ディーケーケー,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6849,日本光電工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6850,チノー,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6853,共和電業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6855,日本電子材料,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6856,堀場製作所,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6857,アドバンテスト,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6858,小野測器,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6859,エスペック,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6861,キーエンス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,1,TOPIX Core30
20210730,6862,ミナトホールディングス,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6863,ニレコ,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6864,エヌエフホールディングス,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6866,日置電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6867,リーダー電子,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6869,シスメックス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
20210730,6870,日本フェンオール,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6871,日本マイクロニクス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6874,協立電機,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6875,メガチップス,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6879,ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,6881,キョウデン,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6882,三社電機製作所,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6888,アクモス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,6890,フェローテックホールディングス,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6894,パルステック工業,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6897,ツインバード工業,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6898,トミタ電機,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6899,ＡＳＴＩ,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6901,澤藤電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6902,デンソー,市場第一部（内国株）,3700,輸送用機器,6,自動車・輸送機 ,2,TOPIX Large70
20210730,6904,原田工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6905,コーセル,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6907,ジオマテック,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6908,イリソ電子工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6912,菊水電子工業,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6914,オプテックスグループ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6915,千代田インテグレ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6916,アイ・オー・データ機器,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6918,アバールデータ,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6919,ケル,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6920,レーザーテック,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6923,スタンレー電気,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6924,岩崎電気,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6925,ウシオ電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,6926,岡谷電機産業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6927,ヘリオス　テクノ　ホールディング,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6928,エノモト,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6929,日本セラミック,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20210730,6930,日本アンテナ,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,-,-
20210730,6932,遠藤照明,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6937,古河電池,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6938,双信電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20210730,6941,山一電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
